pair_id,source_id,tier,source_repo,repo_commit,redirect_file,old_url_path,new_url_path,status_code,rule_type,included_in_core_eval,raw_rule,raw_source,raw_target,conditions
01e28b9ddf46396f5e2a,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/gen1/react/build-a-backend/auth/connect-your-frontend/sign-up,/gen1/react/build-a-backend/auth/enable-sign-up,301,literal,true,"{""source"": ""/gen1/react/build-a-backend/auth/connect-your-frontend/sign-up/"", ""status"": ""301"", ""target"": ""/gen1/react/build-a-backend/auth/enable-sign-up/""}",/gen1/react/build-a-backend/auth/connect-your-frontend/sign-up/,/gen1/react/build-a-backend/auth/enable-sign-up/,
01f98ecac95ed598cbeb,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/[platform]/build-a-backend/restapi/restapi-v5-to-v6-migration-guide,/react/build-a-backend/restapi/restapi-v5-to-v6-migration-guide,301,wildcard,false,"{""source"": ""/[platform]/build-a-backend/restapi/restapi-v5-to-v6-migration-guide"", ""status"": ""301"", ""target"": ""/react/build-a-backend/restapi/restapi-v5-to-v6-migration-guide""}",/[platform]/build-a-backend/restapi/restapi-v5-to-v6-migration-guide,/react/build-a-backend/restapi/restapi-v5-to-v6-migration-guide,
02889599579c92896fa8,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/lib-v1/restapi/delete/q/platform/android,/gen1/android/prev/build-a-backend/restapi/delete-data,301,literal,true,"{""source"": ""/lib-v1/restapi/delete/q/platform/android/"", ""status"": ""301"", ""target"": ""/gen1/android/prev/build-a-backend/restapi/delete-data/""}",/lib-v1/restapi/delete/q/platform/android/,/gen1/android/prev/build-a-backend/restapi/delete-data/,
0293d463a0d4b9ea0219,terraform_website,tier1,hashicorp/terraform-website,93ec9cbdc3a120ffde18d1275339d0d6599cd9b3,redirects.next.js,/docs/providers/huaweicloudstack/r/:path*,/providers/huaweicloud/huaweicloudstack/latest/docs/resources/:path*,301,placeholder,false,"{""source"":""/docs/providers/huaweicloudstack/r/:path*"",""destination"":""https://registry.terraform.io/providers/huaweicloud/huaweicloudstack/latest/docs/resources/:path*"",""permanent"":true}",/docs/providers/huaweicloudstack/r/:path*,https://registry.terraform.io/providers/huaweicloud/huaweicloudstack/latest/docs/resources/:path*,
0298ecd8cb6702312664,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/lib/datastore/sync/q/platform/flutter,/flutter/build-a-backend/more-features/datastore/sync-to-cloud,301,literal,true,"{""source"": ""/lib/datastore/sync/q/platform/flutter/"", ""status"": ""301"", ""target"": ""/flutter/build-a-backend/more-features/datastore/sync-to-cloud/""}",/lib/datastore/sync/q/platform/flutter/,/flutter/build-a-backend/more-features/datastore/sync-to-cloud/,
02eaa3001fdc29386822,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/lib/auth/guest_access/q/platform/flutter,/flutter/build-a-backend/auth/enable-guest-access,301,literal,true,"{""source"": ""/lib/auth/guest_access/q/platform/flutter/"", ""status"": ""301"", ""target"": ""/flutter/build-a-backend/auth/enable-guest-access/""}",/lib/auth/guest_access/q/platform/flutter/,/flutter/build-a-backend/auth/enable-guest-access/,
02ed5c29b5cc187afe9e,terraform_website,tier1,hashicorp/terraform-website,93ec9cbdc3a120ffde18d1275339d0d6599cd9b3,redirects.next.js,/docs/providers/cloudflare/guides/:path*,/providers/cloudflare/cloudflare/latest/docs/guides/:path*,301,placeholder,false,"{""source"":""/docs/providers/cloudflare/guides/:path*"",""destination"":""https://registry.terraform.io/providers/cloudflare/cloudflare/latest/docs/guides/:path*"",""permanent"":true}",/docs/providers/cloudflare/guides/:path*,https://registry.terraform.io/providers/cloudflare/cloudflare/latest/docs/guides/:path*,
0300474bd4a6c40be5a8,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/vue/build-a-backend/functions/dynamodb-from-lambda-nodejs,/vue/build-a-backend/functions,301,literal,true,"{""source"": ""/vue/build-a-backend/functions/dynamodb-from-lambda-nodejs/"", ""status"": ""301"", ""target"": ""/vue/build-a-backend/functions/""}",/vue/build-a-backend/functions/dynamodb-from-lambda-nodejs/,/vue/build-a-backend/functions/,
0314596dc31f9992764f,terraform_website,tier1,hashicorp/terraform-website,93ec9cbdc3a120ffde18d1275339d0d6599cd9b3,redirects.next.js,/docs/providers/hcloud/r/:path*,/providers/hetznercloud/hcloud/latest/docs/resources/:path*,301,placeholder,false,"{""source"":""/docs/providers/hcloud/r/:path*"",""destination"":""https://registry.terraform.io/providers/hetznercloud/hcloud/latest/docs/resources/:path*"",""permanent"":true}",/docs/providers/hcloud/r/:path*,https://registry.terraform.io/providers/hetznercloud/hcloud/latest/docs/resources/:path*,
035378592a6dd15192f8,terraform_website,tier1,hashicorp/terraform-website,93ec9cbdc3a120ffde18d1275339d0d6599cd9b3,redirects.next.js,/docs/providers/acme/r/:path*,/providers/vancluever/acme/latest/docs/resources/:path*,301,placeholder,false,"{""source"":""/docs/providers/acme/r/:path*"",""destination"":""https://registry.terraform.io/providers/vancluever/acme/latest/docs/resources/:path*"",""permanent"":true}",/docs/providers/acme/r/:path*,https://registry.terraform.io/providers/vancluever/acme/latest/docs/resources/:path*,
037262bb7b7ca6a13092,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/gen1/react/start/getting-started/setup/q/integration/flutter,/gen1/react/start/getting-started/setup,301,literal,true,"{""source"": ""/gen1/react/start/getting-started/setup/q/integration/flutter/"", ""status"": ""301"", ""target"": ""/gen1/react/start/getting-started/setup/""}",/gen1/react/start/getting-started/setup/q/integration/flutter/,/gen1/react/start/getting-started/setup/,
03f60c72b6a795b01279,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/start/getting-started/hosting/q/integration/vue,/vue/start/getting-started/hosting,301,literal,true,"{""source"": ""/start/getting-started/hosting/q/integration/vue/"", ""status"": ""301"", ""target"": ""/vue/start/getting-started/hosting/""}",/start/getting-started/hosting/q/integration/vue/,/vue/start/getting-started/hosting/,
04165d74cedea7285298,terraform_website,tier1,hashicorp/terraform-website,93ec9cbdc3a120ffde18d1275339d0d6599cd9b3,redirects.next.js,/docs/providers/statuscake(/index.html),/providers/StatusCakeDev/statuscake/latest/docs,301,wildcard,false,"{""source"":""/docs/providers/statuscake(/index.html)?"",""destination"":""https://registry.terraform.io/providers/StatusCakeDev/statuscake/latest/docs"",""permanent"":true}",/docs/providers/statuscake(/index.html)?,https://registry.terraform.io/providers/StatusCakeDev/statuscake/latest/docs,
0439637d1accdf67cc97,flux_website,tier2,fluxcd/website,fbe28609d4c4773ba8b0c73fe65fe8e0b428d89c,static/_redirects,/flagger/usage/traefik-progressive-delivery,/flagger/tutorials/traefik-progressive-delivery,301,literal,true,/flagger/usage/traefik-progressive-delivery     /flagger/tutorials/traefik-progressive-delivery     301!,/flagger/usage/traefik-progressive-delivery,/flagger/tutorials/traefik-progressive-delivery,
04713758e4327137f272,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/lib/restapi/delete/q/platform/ios,/swift/build-a-backend/restapi/delete-data,301,literal,true,"{""source"": ""/lib/restapi/delete/q/platform/ios/"", ""status"": ""301"", ""target"": ""/swift/build-a-backend/restapi/delete-data/""}",/lib/restapi/delete/q/platform/ios/,/swift/build-a-backend/restapi/delete-data/,
0473600a4f88dc268f62,terraform_website,tier1,hashicorp/terraform-website,93ec9cbdc3a120ffde18d1275339d0d6599cd9b3,redirects.next.js,/cloud-docs/sentinel/import,/cloud-docs/policy-enforcement/sentinel,301,literal,true,"{""source"":""/cloud-docs/sentinel/import"",""destination"":""/cloud-docs/policy-enforcement/sentinel#sentinel-imports"",""permanent"":true}",/cloud-docs/sentinel/import,/cloud-docs/policy-enforcement/sentinel#sentinel-imports,
04ca74ad1f6332b0cecf,terraform_website,tier1,hashicorp/terraform-website,93ec9cbdc3a120ffde18d1275339d0d6599cd9b3,redirects.next.js,/docs/providers/aviatrix/guides/:path*,/providers/AviatrixSystems/aviatrix/latest/docs/guides/:path*,301,placeholder,false,"{""source"":""/docs/providers/aviatrix/guides/:path*"",""destination"":""https://registry.terraform.io/providers/AviatrixSystems/aviatrix/latest/docs/guides/:path*"",""permanent"":true}",/docs/providers/aviatrix/guides/:path*,https://registry.terraform.io/providers/AviatrixSystems/aviatrix/latest/docs/guides/:path*,
04de8b1b5f816036a2bc,terraform_website,tier1,hashicorp/terraform-website,93ec9cbdc3a120ffde18d1275339d0d6599cd9b3,redirects.next.js,/docs/providers/vultr(/index.html),/providers/vultr/vultr/latest/docs,301,wildcard,false,"{""source"":""/docs/providers/vultr(/index.html)?"",""destination"":""https://registry.terraform.io/providers/vultr/vultr/latest/docs"",""permanent"":true}",/docs/providers/vultr(/index.html)?,https://registry.terraform.io/providers/vultr/vultr/latest/docs,
04e2a742e1a26cf006a4,deno_docs,tier1,denoland/docs,3bc9f662c58db48d2b07ceaf5da2fa5587cfbf5f,oldurls.json,/examples/unix-cat,/examples/unix_cat,301,literal,true,/examples/unix-cat -> /examples/unix_cat,/examples/unix-cat,/examples/unix_cat,
05283c511ee27b79b39b,terraform_website,tier1,hashicorp/terraform-website,93ec9cbdc3a120ffde18d1275339d0d6599cd9b3,redirects.next.js,/docs/providers/cloudscale/r/:path*,/providers/cloudscale-ch/cloudscale/latest/docs/resources/:path*,301,placeholder,false,"{""source"":""/docs/providers/cloudscale/r/:path*"",""destination"":""https://registry.terraform.io/providers/cloudscale-ch/cloudscale/latest/docs/resources/:path*"",""permanent"":true}",/docs/providers/cloudscale/r/:path*,https://registry.terraform.io/providers/cloudscale-ch/cloudscale/latest/docs/resources/:path*,
054944f3f05fa5083bdc,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/lib-v1/graphqlapi/advanced-workflows/q/platform/ios,/gen1/swift/prev/build-a-backend/graphqlapi/advanced-workflows,301,literal,true,"{""source"": ""/lib-v1/graphqlapi/advanced-workflows/q/platform/ios/"", ""status"": ""301"", ""target"": ""/gen1/swift/prev/build-a-backend/graphqlapi/advanced-workflows/""}",/lib-v1/graphqlapi/advanced-workflows/q/platform/ios/,/gen1/swift/prev/build-a-backend/graphqlapi/advanced-workflows/,
05ce0be692b0dad98a06,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/api/apidocs,/amplify-js/api,301,literal,true,"{""source"": ""/api/apidocs/"", ""status"": ""301"", ""target"": ""https://aws-amplify.github.io/amplify-js/api/""}",/api/apidocs/,https://aws-amplify.github.io/amplify-js/api/,
0606b0094ec609100f24,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/cli/usage/tags,/javascript/tools/cli/project/tags,301,literal,true,"{""source"": ""/cli/usage/tags/"", ""status"": ""301"", ""target"": ""/javascript/tools/cli/project/tags/""}",/cli/usage/tags/,/javascript/tools/cli/project/tags/,
066bb039d6ff9bb1988e,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/lib-v1/datastore/getting-started/q/platform/js,/gen1/javascript/prev/build-a-backend/more-features/datastore,301,literal,true,"{""source"": ""/lib-v1/datastore/getting-started/q/platform/js/"", ""status"": ""301"", ""target"": ""/gen1/javascript/prev/build-a-backend/more-features/datastore/""}",/lib-v1/datastore/getting-started/q/platform/js/,/gen1/javascript/prev/build-a-backend/more-features/datastore/,
0777eeeaff625da13101,terraform_website,tier1,hashicorp/terraform-website,93ec9cbdc3a120ffde18d1275339d0d6599cd9b3,redirects.next.js,/docs/providers/tencentcloud(/index.html),/providers/tencentcloudstack/tencentcloud/latest/docs,301,wildcard,false,"{""source"":""/docs/providers/tencentcloud(/index.html)?"",""destination"":""https://registry.terraform.io/providers/tencentcloudstack/tencentcloud/latest/docs"",""permanent"":true}",/docs/providers/tencentcloud(/index.html)?,https://registry.terraform.io/providers/tencentcloudstack/tencentcloud/latest/docs,
07beaaf21d2dbefb93b0,deno_docs,tier1,denoland/docs,3bc9f662c58db48d2b07ceaf5da2fa5587cfbf5f,oldurls.json,/runtime/manual/advanced/jsx_dom/jsdom,/runtime/reference/jsx,301,literal,true,/runtime/manual/advanced/jsx_dom/jsdom -> /runtime/reference/jsx/,/runtime/manual/advanced/jsx_dom/jsdom,/runtime/reference/jsx/,
081586ce9f497e92dc59,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/lib/auth/escapehatch/q/platform/android,/android/build-a-backend/auth/sdk,301,literal,true,"{""source"": ""/lib/auth/escapehatch/q/platform/android/"", ""status"": ""301"", ""target"": ""/android/build-a-backend/auth/sdk/""}",/lib/auth/escapehatch/q/platform/android/,/android/build-a-backend/auth/sdk/,
081a3d765b551c35808f,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/lib-v1/graphqlapi/query-data,/gen1/swift/prev/build-a-backend/graphqlapi/query-data,301,literal,true,"{""source"": ""/lib-v1/graphqlapi/query-data/"", ""status"": ""301"", ""target"": ""/gen1/swift/prev/build-a-backend/graphqlapi/query-data/""}",/lib-v1/graphqlapi/query-data/,/gen1/swift/prev/build-a-backend/graphqlapi/query-data/,
0829a3f8668fedf8090a,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/guides/functions/graphql-server-in-lambda/q/platform/android,/android/build-a-backend/functions,301,literal,true,"{""source"": ""/guides/functions/graphql-server-in-lambda/q/platform/android/"", ""status"": ""301"", ""target"": ""/android/build-a-backend/functions/""}",/guides/functions/graphql-server-in-lambda/q/platform/android/,/android/build-a-backend/functions/,
08a051a090ee82111d67,flux_website,tier2,fluxcd/website,fbe28609d4c4773ba8b0c73fe65fe8e0b428d89c,static/_redirects,/flux/cheatsheets/sharding,/flux/installation/configuration/sharding,301,literal,true,/flux/cheatsheets/sharding                      /flux/installation/configuration/sharding           301!,/flux/cheatsheets/sharding,/flux/installation/configuration/sharding,
08d23ee78d112ab6d9f8,astro_docs,tier2,withastro/docs,8e216293f74f38cc64db427622de74060403d5a8,public/_redirects,/docs/*,/:splat,301,placeholder,false,/docs/*                                         /:splat,/docs/*,/:splat,
08da8f5882f669f3c296,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/guides/functions/dynamodb-from-js-lambda/q/platform/react-native,/react-native/build-a-backend,301,literal,true,"{""source"": ""/guides/functions/dynamodb-from-js-lambda/q/platform/react-native/"", ""status"": ""301"", ""target"": ""/react-native/build-a-backend/""}",/guides/functions/dynamodb-from-js-lambda/q/platform/react-native/,/react-native/build-a-backend/,
08e474cbcbdd012f91d4,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/lib-v1/geo/search/q/platform/js,/gen1/javascript/prev/build-a-backend/more-features/geo/location-search,301,literal,true,"{""source"": ""/lib-v1/geo/search/q/platform/js/"", ""status"": ""301"", ""target"": ""/gen1/javascript/prev/build-a-backend/more-features/geo/location-search/""}",/lib-v1/geo/search/q/platform/js/,/gen1/javascript/prev/build-a-backend/more-features/geo/location-search/,
08fb960e63f04143fd1d,deno_docs,tier1,denoland/docs,3bc9f662c58db48d2b07ceaf5da2fa5587cfbf5f,oldurls.json,/examples/tutorials/hashbang,/examples/hashbang_tutorial,301,literal,true,/examples/tutorials/hashbang -> /examples/hashbang_tutorial,/examples/tutorials/hashbang,/examples/hashbang_tutorial,
092c7e53c7c26e840f97,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/lib/project-setup/combine/q/platform/ios,/swift/start/project-setup/combine-framework,301,literal,true,"{""source"": ""/lib/project-setup/combine/q/platform/ios/"", ""status"": ""301"", ""target"": ""/swift/start/project-setup/combine-framework""}",/lib/project-setup/combine/q/platform/ios/,/swift/start/project-setup/combine-framework,
09391bc2e488f4aec6e7,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/lib/datastore/real-time/q/platform/ios,/swift/build-a-backend/more-features/datastore/real-time,301,literal,true,"{""source"": ""/lib/datastore/real-time/q/platform/ios/"", ""status"": ""301"", ""target"": ""/swift/build-a-backend/more-features/datastore/real-time/""}",/lib/datastore/real-time/q/platform/ios/,/swift/build-a-backend/more-features/datastore/real-time/,
09f78315996b8e973a2d,terraform_website,tier1,hashicorp/terraform-website,93ec9cbdc3a120ffde18d1275339d0d6599cd9b3,redirects.next.js,/docs/providers/mongodbatlas/r/:path*,/providers/mongodb/mongodbatlas/latest/docs/resources/:path*,301,placeholder,false,"{""source"":""/docs/providers/mongodbatlas/r/:path*"",""destination"":""https://registry.terraform.io/providers/mongodb/mongodbatlas/latest/docs/resources/:path*"",""permanent"":true}",/docs/providers/mongodbatlas/r/:path*,https://registry.terraform.io/providers/mongodb/mongodbatlas/latest/docs/resources/:path*,
0a2cfa024f8ad67a8b17,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/lib-v1/predictions/sample/q/platform/js,/gen1/javascript/prev/build-a-backend/more-features/predictions/example-app,301,literal,true,"{""source"": ""/lib-v1/predictions/sample/q/platform/js/"", ""status"": ""301"", ""target"": ""/gen1/javascript/prev/build-a-backend/more-features/predictions/example-app/""}",/lib-v1/predictions/sample/q/platform/js/,/gen1/javascript/prev/build-a-backend/more-features/predictions/example-app/,
0a4e706aa1db9e37ac6e,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/lib/storage/get-properties/q/platform/flutter,/flutter/build-a-backend/storage/get-properties,301,literal,true,"{""source"": ""/lib/storage/get-properties/q/platform/flutter/"", ""status"": ""301"", ""target"": ""/flutter/build-a-backend/storage/get-properties/""}",/lib/storage/get-properties/q/platform/flutter/,/flutter/build-a-backend/storage/get-properties/,
0a7ff03f0bc1e3f5c012,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/lib-v1/graphqlapi/mutate-data/q/platform/react-native,/gen1/react-native/prev/build-a-backend/graphqlapi/mutate-data,301,literal,true,"{""source"": ""/lib-v1/graphqlapi/mutate-data/q/platform/react-native/"", ""status"": ""301"", ""target"": ""/gen1/react-native/prev/build-a-backend/graphqlapi/mutate-data/""}",/lib-v1/graphqlapi/mutate-data/q/platform/react-native/,/gen1/react-native/prev/build-a-backend/graphqlapi/mutate-data/,
0ab6f43e3d320a1de7d2,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/lib/storage/triggers/q/platform/android,/android/build-a-backend/storage/lambda-triggers,301,literal,true,"{""source"": ""/lib/storage/triggers/q/platform/android/"", ""status"": ""301"", ""target"": ""/android/build-a-backend/storage/lambda-triggers/""}",/lib/storage/triggers/q/platform/android/,/android/build-a-backend/storage/lambda-triggers/,
0ae4f25d2448c12aa790,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/sdk/pubsub/working-api/q/platform/ios,/swift/sdk/pubsub/working-api,301,literal,true,"{""source"": ""/sdk/pubsub/working-api/q/platform/ios/"", ""status"": ""301"", ""target"": ""/swift/sdk/pubsub/working-api/""}",/sdk/pubsub/working-api/q/platform/ios/,/swift/sdk/pubsub/working-api/,
0b71df3d38e51b3702e6,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/gen1/react/reference/cli-commands,/gen1/react/tools/cli/commands,301,literal,true,"{""source"": ""/gen1/react/reference/cli-commands/"", ""status"": ""301"", ""target"": ""/gen1/react/tools/cli/commands/""}",/gen1/react/reference/cli-commands/,/gen1/react/tools/cli/commands/,
0b75cf559825f49260a7,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/lib/analytics/create-custom-plugin/q/platform/js,/gen1/javascript/prev/build-a-backend/more-features/analytics/create-custom-plugin,301,literal,true,"{""source"": ""/lib/analytics/create-custom-plugin/q/platform/js/"", ""status"": ""301"", ""target"": ""/gen1/javascript/prev/build-a-backend/more-features/analytics/create-custom-plugin/""}",/lib/analytics/create-custom-plugin/q/platform/js/,/gen1/javascript/prev/build-a-backend/more-features/analytics/create-custom-plugin/,
0b8e4a0955ef03d86450,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/guides/hosting/local-deployments/q/platform/js,/javascript/deploy-and-host/deployment/deploy-static-site-locally,301,literal,true,"{""source"": ""/guides/hosting/local-deployments/q/platform/js/"", ""status"": ""301"", ""target"": ""/javascript/deploy-and-host/deployment/deploy-static-site-locally/""}",/guides/hosting/local-deployments/q/platform/js/,/javascript/deploy-and-host/deployment/deploy-static-site-locally/,
0b8fecf5013aa23d6fc4,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/lib-v1/datastore/how-it-works,/gen1/react/prev/build-a-backend/more-features/datastore/how-it-works,301,literal,true,"{""source"": ""/lib-v1/datastore/how-it-works"", ""status"": ""301"", ""target"": ""/gen1/react/prev/build-a-backend/more-features/datastore/how-it-works/""}",/lib-v1/datastore/how-it-works,/gen1/react/prev/build-a-backend/more-features/datastore/how-it-works/,
0b9278049f7883b31b23,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/lib/datastore/advanced-workflows/q/platform/react-native,/react-native/build-a-backend/more-features/datastore/customize-primary-keys,301,literal,true,"{""source"": ""/lib/datastore/advanced-workflows/q/platform/react-native/"", ""status"": ""301"", ""target"": ""/react-native/build-a-backend/more-features/datastore/customize-primary-keys/""}",/lib/datastore/advanced-workflows/q/platform/react-native/,/react-native/build-a-backend/more-features/datastore/customize-primary-keys/,
0bd4077c5423a5c37d1a,aws_amplify_docs,tier1,aws-amplify/docs,23f0406663733992d4fb33405df34f1ef0cdd883,redirects.json,/lib/push-notifications/getting-started/q/platform/android,/android/build-a-backend/push-notifications/set-up-push-notifications,301,literal,true,"{""source"": ""/lib/push-notifications/getting-started/q/platform/android/"", ""status"": ""301"", ""target"": ""/android/build-a-backend/push-notifications/set-up-push-notifications/""}",/lib/push-notifications/getting-started/q/platform/android/,/android/build-a-backend/push-notifications/set-up-push-notifications/,
